UPI,y1_hhid,indidy1,y2_hhid,indidy2,y3_hhid,indidy3,y4_hhid,indidy4,sdd_hhid,sdd_indid
23665,,,,,2842-002,3,,,,
23666,,,,,2842-002,4,,,,
23667,,,,,2842-002,5,,,,
23668,,,,,2842-002,6,,,,
23669,,,,,2842-002,7,,,,
23670,,,,,2842-002,8,,,,
23671,,,,,2842-002,9,,,,
23672,,,,,2840-004,2,,,,
23673,,,,,2840-004,3,,,,
23674,,,,,2840-001,9,,,,
23675,,,,,2840-001,10,,,,
23676,,,,,2840-001,11,,,,
23677,,,,,2840-001,12,,,,
23678,,,,,2840-001,13,,,,
23679,,,,,2839-003,1,,,,
23680,,,,,2839-003,2,,,,
23681,,,,,2839-003,3,,,,
23682,,,,,2839-003,4,,,,
23683,,,,,2839-003,6,,,,
23684,,,,,2839-003,7,,,,
23685,,,,,2839-003,8,,,,
23686,,,,,2839-003,9,,,,
23687,,,,,2839-003,10,,,,
23688,,,,,2839-003,11,,,,
23689,,,,,2839-003,12,,,,
23690,,,,,2839-003,13,,,,
23691,,,,,2839-003,14,,,,
23692,,,,,2839-003,15,,,,
23693,,,,,2839-003,16,,,,
23694,,,,,2839-001,6,,,,
23695,,,,,2838-001,4,,,,
23696,,,,,2838-001,5,,,,
23697,,,,,2837-004,2,,,,
23698,,,,,2837-004,3,,,,
23699,,,,,2837-001,4,,,,
23700,,,,,2836-001,2,,,,
23701,,,,,2834-001,1,,,,
23702,,,,,2834-001,3,,,,
23703,,,,,2834-001,4,,,,
23704,,,,,2832-001,4,,,,
23705,,,,,2831-001,3,,,,
23706,,,,,2829-001,3,,,,
23707,,,,,2829-001,4,,,,
23708,,,,,2828-001,3,,,,
23709,,,,,2827-002,1,,,,
23710,,,,,2827-002,4,,,,
23711,,,,,2827-001,1,,,,
23712,,,,,2827-001,2,,,,
23713,,,,,2827-001,3,,,,
23714,,,,,2827-001,5,,,,
23715,,,,,2827-001,6,,,,
23716,,,,,2827-001,7,,,,
23717,,,,,2827-001,8,,,,
23718,,,,,2827-001,9,,,,
23719,,,,,2827-001,10,,,,
23720,,,,,2826-001,9,,,,
23721,,,,,2825-001,8,,,,
23722,,,,,2825-001,9,,,,
23723,,,,,2825-001,10,,,,
23724,,,,,2824-001,11,,,,
23725,,,,,2823-001,6,,,,
23726,,,,,2821-003,1,,,,
23727,,,,,2821-003,3,,,,
23728,,,,,2819-001,7,,,,
23729,,,,,2818-001,11,,,,
23730,,,,,2818-001,12,,,,
23731,,,,,2817-001,7,,,,
23732,,,,,2816-001,3,,,,
23733,,,,,2815-001,11,,,,
23734,,,,,2815-001,12,,,,
23735,,,,,2814-009,1,,,,
23736,,,,,2814-009,2,,,,
23737,,,,,2814-009,4,,,,
23738,,,,,2814-009,5,,,,
23739,,,,,2814-009,6,,,,
23740,,,,,2814-009,7,,,,
23741,,,,,2814-009,8,,,,
23742,,,,,2814-009,9,,,,
23743,,,,,2814-009,10,,,,
23744,,,,,2814-001,13,,,,
23745,,,,,2814-001,14,,,,
23746,,,,,2814-001,15,,,,
23747,,,,,2814-001,16,,,,
23748,,,,,2814-001,17,,,,
23749,,,,,2813-001,3,,,,
23750,,,,,2812-001,14,,,,
23751,,,,,2812-001,15,,,,
23752,,,,,2811-008,1,,,,
23753,,,,,2811-008,2,,,,
23754,,,,,2811-008,3,,,,
23755,,,,,2811-008,4,,,,
23756,,,,,2811-008,5,,,,
23757,,,,,2811-008,6,,,,
23758,,,,,2811-001,12,,,,
23759,,,,,2811-001,18,,,,
23760,,,,,2810-001,4,,,,
23761,,,,,2809-001,8,,,,
23762,,,,,2808-004,2,,,,
23763,,,,,2808-001,11,,,,
23764,,,,,2805-001,7,,,,
23765,,,,,2805-001,8,,,,
23766,,,,,2804-001,7,,,,
23767,,,,,2804-001,8,,,,
23768,,,,,2803-001,12,,,,
23769,,,,,2803-001,13,,,,
23770,,,,,2803-001,14,,,,
23771,,,,,2802-002,7,,,,
23772,,,,,2802-001,2,,,,
23773,,,,,2802-001,3,,,,
23774,,,,,2800-005,3,,,,
23775,,,,,2800-001,10,,,,
23776,,,,,2800-001,11,,,,
23777,,,,,2800-001,12,,,,
23778,,,,,2800-001,13,,,,
23779,,,,,2800-001,14,,,,
23780,,,,,2800-001,15,,,,
23781,,,,,2800-001,16,,,,
23782,,,,,2798-001,7,,,,
23783,,,,,2798-001,8,,,,
23784,,,,,2798-001,12,,,,
23785,,,,,2797-017,1,,,,
23786,,,,,2797-017,2,,,,
23787,,,,,2797-017,3,,,,
23788,,,,,2797-017,5,,,,
23789,,,,,2797-017,6,,,,
23790,,,,,2797-017,7,,,,
23791,,,,,2797-017,8,,,,
23792,,,,,2797-017,9,,,,
23793,,,,,2797-017,10,,,,
23794,,,,,2797-017,11,,,,
23795,,,,,2797-002,3,,,,
23796,,,,,2797-002,4,,,,
23797,,,,,2797-002,5,,,,
23798,,,,,2797-001,15,,,,
23799,,,,,2797-001,16,,,,
23800,,,,,2796-006,1,,,,
23801,,,,,2796-006,2,,,,
23802,,,,,2796-006,3,,,,
23803,,,,,2796-006,4,,,,
23804,,,,,2796-006,6,,,,
23805,,,,,2796-006,7,,,,
23806,,,,,2796-006,8,,,,
23807,,,,,2796-006,9,,,,
23808,,,,,2796-006,10,,,,
23809,,,,,2796-001,8,,,,
23810,,,,,2795-001,12,,,,
23811,,,,,2795-001,13,,,,
23812,,,,,2793-004,1,,,,
23813,,,,,2793-003,4,,,,
23814,,,,,2793-003,5,,,,
23815,,,,,2793-001,2,,,,
23816,,,,,2793-001,4,,,,
23817,,,,,2793-001,5,,,,
23818,,,,,2793-001,6,,,,
23819,,,,,2793-001,7,,,,
23820,,,,,2793-001,8,,,,
23821,,,,,2792-106,1,,,,
23822,,,,,2792-106,2,,,,
23823,,,,,2792-106,4,,,,
23824,,,,,2792-106,5,,,,
23825,,,,,2792-106,6,,,,
23826,,,,,2792-106,7,,,,
23827,,,,,2792-106,8,,,,
23828,,,,,2792-106,9,,,,
23829,,,,,2792-106,10,,,,
23830,,,,,2792-001,7,,,,
23831,,,,,2792-001,8,,,,
23832,,,,,2792-001,9,,,,
23833,,,,,2791-007,1,,,,
23834,,,,,2791-007,2,,,,
23835,,,,,2791-007,4,,,,
23836,,,,,2791-007,5,,,,
23837,,,,,2791-007,6,,,,
23838,,,,,2791-003,3,,,,
23839,,,,,2790-001,9,,,,
23840,,,,,2789-104,1,,,,
23841,,,,,2789-104,3,,,,
23842,,,,,2788-006,1,,,,
23843,,,,,2788-006,3,,,,
23844,,,,,2788-006,4,,,,
23845,,,,,2788-006,5,,,,
23846,,,,,2788-006,6,,,,
23847,,,,,2788-006,7,,,,
23848,,,,,2788-001,2,,,,
23849,,,,,2788-001,3,,,,
23850,,,,,2788-001,4,,,,
23851,,,,,2788-001,5,,,,
23852,,,,,2788-001,6,,,,
23853,,,,,2787-001,5,,,,
23854,,,,,2786-001,5,,,,
23855,,,,,2784-001,5,0641-001,5,0641-001-001,5
23856,,,,,2782-001,7,0639-007,2,0639-007-001,2
23857,,,,,2782-001,8,,,,
23858,,,,,2781-001,3,0638-001,3,0638-001-001,3
23859,,,,,2780-003,1,0636-001,1,0636-001-001,1
23860,,,,,2780-003,3,0636-001,3,0636-001-001,3
23861,,,,,2780-003,4,0636-001,4,0636-001-001,4
23862,,,,,2778-001,11,0634-001,8,0634-001-001,8
23863,,,,,2778-001,12,0634-001,9,,
23864,,,,,2778-001,13,0634-001,10,,
23865,,,,,2777-010,1,0633-001,1,,
23866,,,,,2777-010,2,0633-001,2,0633-001-002,2
23867,,,,,2777-010,3,0633-001,3,0633-001-003,1
23868,,,,,2777-010,4,,,,
23869,,,,,2777-010,5,0633-001,4,,
23870,,,,,2777-010,6,0633-001,5,,
23871,,,,,2777-010,7,0633-001,6,0633-001-002,6
23872,,,,,2777-010,8,0633-001,7,,
23873,,,,,2777-010,9,0633-001,8,0633-001-002,8
23874,,,,,2777-010,11,0633-011,3,,
23875,,,,,2777-001,11,0632-003,3,0632-003-001,3
23876,,,,,2776-001,7,0631-001,7,0631-001-001,7
23877,,,,,2776-001,8,0631-008,2,0631-001-001,9
23878,,,,,2775-001,2,0629-002,1,0629-002-001,2
23879,,,,,2775-001,3,0629-002,2,,
23880,,,,,2775-001,4,0629-002,3,,
23881,,,,,2774-001,9,,,,
23882,,,,,2774-001,10,,,,
23883,,,,,2774-001,11,,,,
23884,,,,,2771-006,1,0624-001,1,0624-001-001,1
23885,,,,,2771-006,2,0624-001,2,0624-001-001,2
23886,,,,,2771-006,3,,,,
23887,,,,,2771-006,5,0624-001,3,0624-001-001,3
23888,,,,,2771-006,6,0624-001,4,0624-001-001,4
23889,,,,,2771-003,1,0623-001,1,0623-001-001,1
23890,,,,,2771-003,2,0623-001,2,0623-001-001,2
23891,,,,,2771-003,4,0623-004,2,,
23892,,,,,2771-003,5,0623-001,4,0623-001-004,5
23893,,,,,2771-003,6,0623-001,5,0623-001-001,5
23894,,,,,2771-003,7,0623-001,6,0623-001-001,6
23895,,,,,2771-003,8,0623-001,7,0623-001-001,7
23896,,,,,2771-003,9,0623-001,8,0623-001-001,8
23897,,,,,2771-003,10,0623-001,9,0623-001-001,9
23898,,,,,2771-003,11,0623-001,10,0623-001-001,10
23899,,,,,2771-003,12,,,,
23900,,,,,2771-001,2,,,,
23901,,,,,2771-001,3,,,,
23902,,,,,2771-001,4,,,,
23903,,,,,2771-001,5,,,,
23904,,,,,2771-001,6,,,,
23905,,,,,2771-001,9,,,,
23906,,,,,2770-005,1,0621-001,1,0621-001-001,1
23907,,,,,2770-005,2,0621-001,2,0621-001-001,2
23908,,,,,2770-005,4,,,,
23909,,,,,2770-005,5,0621-001,3,0621-001-001,3
23910,,,,,2770-005,6,0621-001,4,0621-001-001,4
23911,,,,,2770-005,7,0621-001,5,0621-001-001,5
23912,,,,,2770-005,8,,,,
23913,,,,,2770-005,11,0621-001,6,0621-001-001,6
23914,,,,,2770-004,2,0620-001,2,0620-001-002,1
23915,,,,,2769-001,5,,,,
23916,,,,,2769-001,6,,,,
23917,,,,,2767-001,4,,,,
23918,,,,,2767-001,5,,,,
23919,,,,,2766-001,5,,,,
23920,,,,,2766-001,6,,,,
23921,,,,,2765-001,7,,,,
23922,,,,,2765-001,8,,,,
23923,,,,,2764-001,6,,,,
23924,,,,,2763-001,7,,,,
23925,,,,,2763-001,8,,,,
23926,,,,,2762-001,4,,,,
23927,,,,,2761-001,7,,,,
23928,,,,,2761-001,8,,,,
23929,,,,,2760-004,1,,,,
23930,,,,,2760-004,2,,,,
23931,,,,,2760-003,1,,,,
23932,,,,,2760-003,2,,,,
23933,,,,,2760-003,3,,,,
23934,,,,,2760-003,4,,,,
23935,,,,,2760-003,5,,,,
23936,,,,,2760-003,6,,,,
23937,,,,,2760-003,7,,,,
23938,,,,,2760-003,8,,,,
23939,,,,,2760-003,9,,,,
23940,,,,,2760-003,10,,,,
23941,,,,,2760-003,12,,,,
23942,,,,,2760-003,13,,,,
23943,,,,,2760-002,6,,,,
23944,,,,,2759-002,1,,,,
23945,,,,,2759-002,2,,,,
23946,,,,,2759-002,3,,,,
23947,,,,,2759-002,4,,,,
23948,,,,,2759-002,5,,,,
23949,,,,,2759-002,6,,,,
23950,,,,,2759-002,7,,,,
23951,,,,,2759-002,8,,,,
23952,,,,,2759-002,9,,,,
23953,,,,,2759-002,10,,,,
23954,,,,,2759-002,11,,,,
23955,,,,,2759-002,13,,,,
23956,,,,,2759-001,1,,,,
23957,,,,,2759-001,3,,,,
23958,,,,,2759-001,4,,,,
23959,,,,,2759-001,5,,,,
23960,,,,,2759-001,6,,,,
23961,,,,,2759-001,7,,,,
23962,,,,,2759-001,8,,,,
23963,,,,,2759-001,11,,,,
23964,,,,,2759-001,12,,,,
23965,,,,,2759-001,13,,,,
23966,,,,,2758-001,15,,,,
23967,,,,,2758-001,16,,,,
23968,,,,,2758-001,17,,,,
23969,,,,,2758-001,18,,,,
23970,,,,,2757-001,8,,,,
23971,,,,,2756-004,1,,,,
23972,,,,,2756-003,1,,,,
23973,,,,,2756-003,2,,,,
23974,,,,,2756-003,3,,,,
23975,,,,,2756-003,4,,,,
23976,,,,,2756-003,5,,,,
23977,,,,,2756-003,6,,,,
23978,,,,,2756-003,7,,,,
23979,,,,,2756-003,8,,,,
23980,,,,,2756-003,9,,,,
23981,,,,,2756-003,10,,,,
23982,,,,,2756-003,12,,,,
23983,,,,,2756-003,13,,,,
23984,,,,,2756-003,14,,,,
23985,,,,,2756-003,15,,,,
23986,,,,,2756-001,5,,,,
23987,,,,,2755-102,1,,,,
23988,,,,,2755-102,2,,,,
23989,,,,,2755-102,3,,,,
23990,,,,,2755-102,4,,,,
23991,,,,,2755-102,5,,,,
23992,,,,,2755-102,7,,,,
23993,,,,,2755-102,8,,,,
23994,,,,,2755-102,9,,,,
23995,,,,,2755-102,10,,,,
23996,,,,,2755-002,1,,,,
23997,,,,,2755-002,2,,,,
23998,,,,,2755-002,4,,,,
23999,,,,,2755-002,5,,,,
24000,,,,,2755-001,2,,,,
24001,,,,,2754-006,1,,,,
24002,,,,,2754-006,2,,,,
24003,,,,,2754-006,4,,,,
24004,,,,,2754-006,5,,,,
24005,,,,,2754-006,6,,,,
24006,,,,,2754-002,3,,,,
24007,,,,,2754-002,5,,,,
24008,,,,,2754-001,2,,,,
24009,,,,,2753-001,3,,,,
24010,,,,,2751-001,2,,,,
24011,,,,,2751-001,3,,,,
24012,,,,,2751-001,4,,,,
24013,,,,,2751-001,5,,,,
24014,,,,,2751-001,6,,,,
24015,,,,,2749-005,1,,,,
24016,,,,,2749-005,3,,,,
24017,,,,,2749-005,4,,,,
24018,,,,,2749-005,5,,,,
24019,,,,,2749-005,6,,,,
24020,,,,,2749-005,7,,,,
24021,,,,,2749-005,8,,,,
24022,,,,,2749-001,12,,,,
24023,,,,,2749-001,13,,,,
24024,,,,,2749-001,14,,,,
24025,,,,,2749-001,15,,,,
24026,,,,,2748-006,1,,,,
24027,,,,,2748-006,2,,,,
24028,,,,,2748-006,3,,,,
24029,,,,,2748-006,4,,,,
24030,,,,,2748-006,5,,,,
24031,,,,,2748-006,6,,,,
24032,,,,,2748-006,7,,,,
24033,,,,,2748-006,8,,,,
24034,,,,,2748-006,9,,,,
24035,,,,,2748-001,10,,,,
24036,,,,,2748-001,11,,,,
24037,,,,,2747-001,4,,,,
24038,,,,,2747-001,5,,,,
24039,,,,,2746-001,9,,,,
24040,,,,,2745-001,2,,,,
24041,,,,,2742-010,1,,,,
24042,,,,,2742-008,4,,,,
24043,,,,,2742-007,1,,,,
24044,,,,,2742-007,3,,,,
24045,,,,,2742-007,4,,,,
24046,,,,,2742-001,5,,,,
24047,,,,,2742-001,7,,,,
24048,,,,,2741-002,4,,,,
24049,,,,,2741-001,2,,,,
24050,,,,,2740-001,1,,,,
24051,,,,,2738-001,2,,,,
24052,,,,,2738-001,4,,,,
24053,,,,,2738-001,5,,,,
24054,,,,,2738-001,6,,,,
24055,,,,,2737-001,8,,,,
24056,,,,,2735-001,6,,,,
24057,,,,,2735-001,7,,,,
24058,,,,,2733-001,12,,,,
24059,,,,,2732-001,3,,,,
24060,,,,,2731-010,1,,,,
24061,,,,,2731-010,2,,,,
24062,,,,,2731-010,3,,,,
24063,,,,,2731-010,4,,,,
24064,,,,,2731-010,7,,,,
24065,,,,,2731-004,1,,,,
24066,,,,,2731-004,2,,,,
24067,,,,,2731-004,3,,,,
24068,,,,,2731-004,4,,,,
24069,,,,,2731-004,5,,,,
24070,,,,,2731-004,6,,,,
24071,,,,,2731-004,7,,,,
24072,,,,,2731-004,8,,,,
24073,,,,,2729-001,8,,,,
24074,,,,,2727-003,4,,,,
24075,,,,,2726-001,1,,,,
24076,,,,,2726-001,4,,,,
24077,,,,,2726-001,5,,,,
24078,,,,,2726-001,6,,,,
24079,,,,,2726-001,7,,,,
24080,,,,,2725-004,1,,,,
24081,,,,,2725-004,2,,,,
24082,,,,,2725-004,4,,,,
24083,,,,,2725-004,5,,,,
24084,,,,,2725-004,7,,,,
24085,,,,,2725-004,8,,,,
24086,,,,,2725-004,9,,,,
24087,,,,,2725-004,10,,,,
24088,,,,,2725-002,4,,,,
24089,,,,,2724-001,5,,,,
24090,,,,,2724-001,6,,,,
24091,,,,,2723-001,4,,,,
24092,,,,,2721-001,5,,,,
24093,,,,,2720-002,1,,,,
24094,,,,,2720-002,3,,,,
24095,,,,,2719-002,1,,,,
24096,,,,,2719-002,3,,,,
24097,,,,,2718-003,1,,,,
24098,,,,,2718-003,2,,,,
24099,,,,,2718-003,3,,,,
24100,,,,,2718-003,5,,,,
24101,,,,,2718-003,6,,,,
24102,,,,,2718-003,7,,,,
24103,,,,,2718-003,8,,,,
24104,,,,,2717-001,6,,,,
24105,,,,,2716-012,2,,,,
24106,,,,,2716-012,3,,,,
24107,,,,,2716-001,11,,,,
24108,,,,,2715-001,5,,,,
24109,,,,,2714-001,2,,,,
24110,,,,,2714-001,3,,,,
24111,,,,,2714-001,6,,,,
24112,,,,,2713-004,1,,,,
24113,,,,,2713-001,4,,,,
24114,,,,,2713-001,5,,,,
24115,,,,,2713-001,6,,,,
24116,,,,,2711-004,2,,,,
24117,,,,,2711-002,3,,,,
24118,,,,,2711-002,4,,,,
24119,,,,,2711-001,1,,,,
24120,,,,,2711-001,2,,,,
24121,,,,,2711-001,3,,,,
24122,,,,,2711-001,4,,,,
24123,,,,,2711-001,5,,,,
24124,,,,,2710-001,7,,,,
24125,,,,,2710-001,8,,,,
24126,,,,,2709-001,2,,,,
24127,,,,,2709-001,5,,,,
24128,,,,,2708-002,10,,,,
24129,,,,,2708-002,11,,,,
24130,,,,,2708-002,12,,,,
24131,,,,,2708-002,13,,,,
24132,,,,,2708-002,14,,,,
24133,,,,,2708-002,15,,,,
24134,,,,,2706-001,11,,,,
24135,,,,,2705-002,2,,,,
24136,,,,,2704-001,7,,,,
24137,,,,,2703-017,3,,,,
24138,,,,,2703-001,19,,,,
24139,,,,,2703-001,20,,,,
24140,,,,,2702-001,8,,,,
24141,,,,,2702-001,9,,,,
24142,,,,,2701-104,3,,,,
24143,,,,,2701-104,4,,,,
24144,,,,,2701-104,5,,,,
24145,,,,,2701-103,1,,,,
24146,,,,,2701-103,3,,,,
24147,,,,,2701-103,4,,,,
24148,,,,,2701-002,1,,,,
24149,,,,,2701-002,2,,,,
24150,,,,,2701-002,5,,,,
24151,,,,,2700-001,7,0619-001,7,0619-001-001,7
24152,,,,,2700-001,10,0619-001,11,,
24153,,,,,2699-001,19,0618-001,18,0618-001-001,18
24154,,,,,2699-001,20,0618-001,19,0618-001-001,19
24155,,,,,2699-001,21,0618-001,20,0618-001-001,20
24156,,,,,2698-008,1,0617-001,1,0617-001-001,1
24157,,,,,2698-008,2,0617-001,2,0617-001-001,2
24158,,,,,2698-008,3,0617-001,3,0617-001-001,3
24159,,,,,2698-008,4,0617-001,4,,
24160,,,,,2698-008,6,0617-001,6,,
24161,,,,,2698-008,7,0617-001,7,0617-001-001,7
24162,,,,,2698-008,8,0617-001,8,0617-001-001,8
24163,,,,,2698-008,9,0617-001,9,0617-001-001,9
24164,,,,,2698-008,10,0617-001,10,0617-001-001,10
24165,,,,,2698-008,11,0617-001,11,0617-001-001,11
24166,,,,,2698-008,13,0617-001,12,0617-001-001,12
24167,,,,,2698-008,14,0617-001,14,,
24168,,,,,2698-001,8,,,,
24169,,,,,2697-001,7,0615-001,6,0615-001-001,6
24170,,,,,2695-002,1,0613-001,1,0613-001-001,1
24171,,,,,2695-002,3,0613-001,3,0613-001-001,3
24172,,,,,2695-001,3,0612-001,3,,
24173,,,,,2694-001,9,0611-001,9,0611-001-001,9
24174,,,,,2693-001,6,0610-001,5,0610-001-003,3
24175,,,,,2693-001,7,0610-001,6,0610-001-001,6
24176,,,,,2691-001,12,,,,
24177,,,,,2690-001,11,0607-001,7,0607-001-001,7
24178,,,,,2689-011,1,,,,
24179,,,,,2689-011,2,,,,
24180,,,,,2689-011,3,,,,
24181,,,,,2689-011,4,,,,
24182,,,,,2689-011,6,,,,
24183,,,,,2689-011,7,,,,
24184,,,,,2689-011,8,,,,
24185,,,,,2689-011,9,,,,
24186,,,,,2689-011,10,,,,
24187,,,,,2689-011,11,,,,
24188,,,,,2689-011,12,,,,
24189,,,,,2689-006,1,,,,
24190,,,,,2689-006,2,,,,
24191,,,,,2689-006,3,,,,
24192,,,,,2689-006,4,,,,
24193,,,,,2689-006,5,,,,
24194,,,,,2689-006,6,,,,
24195,,,,,2689-006,8,,,,
24196,,,,,2689-006,9,,,,
24197,,,,,2689-001,9,,,,
24198,,,,,2689-001,10,,,,
24199,,,,,2688-001,2,,,,
24200,,,,,2687-009,1,,,,
24201,,,,,2687-009,2,,,,
24202,,,,,2687-009,4,,,,
24203,,,,,2687-009,5,,,,
24204,,,,,2687-009,6,,,,
24205,,,,,2687-006,1,,,,
24206,,,,,2687-006,3,,,,
24207,,,,,2687-006,6,,,,
24208,,,,,2687-006,7,,,,
24209,,,,,2687-006,8,,,,
24210,,,,,2687-006,9,,,,
24211,,,,,2687-006,10,,,,
24212,,,,,2687-005,1,,,,
24213,,,,,2687-005,2,,,,
24214,,,,,2687-005,3,,,,
24215,,,,,2687-005,4,,,,
24216,,,,,2687-005,6,,,,
24217,,,,,2687-003,1,,,,
24218,,,,,2687-003,2,,,,
24219,,,,,2687-003,4,,,,
24220,,,,,2687-003,5,,,,
24221,,,,,2687-003,6,,,,
24222,,,,,2687-003,7,,,,
24223,,,,,2687-003,8,,,,
24224,,,,,2687-001,6,,,,
24225,,,,,2687-001,7,,,,
24226,,,,,2687-001,8,,,,
24227,,,,,2687-001,9,,,,
24228,,,,,2687-001,10,,,,
24229,,,,,2686-001,9,,,,
24230,,,,,2685-001,8,,,,
24231,,,,,2682-003,1,,,,
24232,,,,,2682-003,2,,,,
24233,,,,,2682-003,4,,,,
24234,,,,,2682-003,5,,,,
24235,,,,,2682-003,6,,,,
24236,,,,,2682-003,7,,,,
24237,,,,,2682-003,8,,,,
24238,,,,,2682-003,9,,,,
24239,,,,,2682-003,10,,,,
24240,,,,,2682-003,11,,,,
24241,,,,,2681-001,10,,,,
24242,,,,,2681-001,12,,,,
24243,,,,,2680-001,3,,,,
24244,,,,,2680-001,5,,,,
24245,,,,,2679-003,4,,,,
24246,,,,,2678-001,7,,,,
24247,,,,,2677-010,1,,,,
24248,,,,,2677-010,5,,,,
24249,,,,,2677-008,1,,,,
24250,,,,,2677-008,6,,,,
24251,,,,,2677-004,1,,,,
24252,,,,,2677-004,4,,,,
24253,,,,,2677-004,5,,,,
24254,,,,,2677-004,6,,,,
24255,,,,,2677-004,7,,,,
24256,,,,,2677-001,7,,,,
24257,,,,,2676-001,10,,,,
24258,,,,,2675-001,7,,,,
24259,,,,,2674-006,2,,,,
24260,,,,,2674-006,3,,,,
24261,,,,,2674-006,4,,,,
24262,,,,,2674-006,5,,,,
24263,,,,,2674-006,6,,,,
24264,,,,,2674-003,1,,,,
24265,,,,,2674-003,3,,,,
24266,,,,,2674-003,4,,,,
24267,,,,,2674-003,5,,,,
24268,,,,,2674-003,6,,,,
24269,,,,,2674-003,7,,,,
24270,,,,,2674-003,8,,,,
24271,,,,,2674-001,3,,,,
24272,,,,,2674-001,11,,,,
24273,,,,,2674-001,12,,,,
24274,,,,,2674-001,14,,,,
24275,,,,,2673-001,5,,,,
24276,,,,,2672-001,8,,,,
24277,,,,,2671-005,1,,,,
24278,,,,,2671-005,3,,,,
24279,,,,,2671-002,3,,,,
24280,,,,,2671-002,5,,,,
24281,,,,,2671-001,3,,,,
24282,,,,,2671-001,4,,,,
24283,,,,,2671-001,5,,,,
24284,,,,,2670-001,5,,,,
24285,,,,,2670-001,6,,,,
24286,,,,,2669-002,5,,,,
24287,,,,,2669-002,7,,,,
24288,,,,,2669-001,2,,,,
24289,,,,,2667-002,3,,,,
24290,,,,,2665-001,8,,,,
24291,,,,,2663-001,3,,,,
24292,,,,,2663-001,4,,,,
24293,,,,,2663-001,5,,,,
24294,,,,,2663-001,6,,,,
24295,,,,,2663-001,7,,,,
24296,,,,,2663-001,8,,,,
24297,,,,,2663-001,9,,,,
24298,,,,,2663-001,10,,,,
24299,,,,,2662-001,5,,,,
24300,,,,,2662-001,6,,,,
24301,,,,,2662-001,7,,,,
24302,,,,,2662-001,8,,,,
24303,,,,,2662-001,9,,,,
24304,,,,,2659-001,4,,,,
24305,,,,,2657-102,1,,,,
24306,,,,,2657-102,3,,,,
24307,,,,,2657-102,4,,,,
24308,,,,,2657-001,8,,,,
24309,,,,,2656-005,1,,,,
24310,,,,,2656-001,4,,,,
24311,,,,,2649-003,1,,,,
24312,,,,,2649-003,2,,,,
24313,,,,,2649-003,3,,,,
24314,,,,,2649-003,4,,,,
24315,,,,,2649-003,6,,,,
24316,,,,,2649-003,7,,,,
24317,,,,,2649-003,8,,,,
24318,,,,,2648-001,3,,,,
24319,,,,,2643-004,2,,,,
24320,,,,,2643-001,3,,,,
24321,,,,,2640-001,4,,,,
24322,,,,,2638-001,5,,,,
24323,,,,,2637-004,1,,,,
24324,,,,,2637-004,2,,,,
24325,,,,,2637-004,4,,,,
24326,,,,,2637-004,5,,,,
24327,,,,,2637-001,2,,,,
24328,,,,,2637-001,6,,,,
24329,,,,,2637-001,7,,,,
24330,,,,,2636-001,4,,,,
24331,,,,,2635-002,1,,,,
24332,,,,,2635-002,3,,,,
24333,,,,,2634-001,7,,,,
24334,,,,,2629-001,4,,,,
24335,,,,,2628-004,1,,,,
24336,,,,,2628-004,2,,,,
24337,,,,,2628-004,3,,,,
24338,,,,,2628-004,5,,,,
24339,,,,,2628-004,6,,,,
24340,,,,,2626-002,1,,,,
24341,,,,,2626-002,2,,,,
24342,,,,,2626-002,3,,,,
24343,,,,,2626-002,4,,,,
24344,,,,,2626-002,5,,,,
24345,,,,,2626-002,6,,,,
24346,,,,,2622-008,1,,,,
24347,,,,,2622-008,3,,,,
24348,,,,,2622-005,1,,,,
24349,,,,,2622-004,1,,,,
24350,,,,,2622-004,2,,,,
24351,,,,,2622-004,3,,,,
24352,,,,,2622-004,4,,,,
24353,,,,,2622-004,5,,,,
24354,,,,,2622-004,6,,,,
24355,,,,,2622-004,7,,,,
24356,,,,,2622-004,8,,,,
24357,,,,,2622-004,9,,,,
24358,,,,,2622-003,1,,,,
24359,,,,,2620-001,4,,,,
24360,,,,,2619-003,1,,,,
24361,,,,,2619-003,2,,,,
24362,,,,,2619-003,3,,,,
24363,,,,,2619-003,5,,,,
24364,,,,,2619-001,5,,,,
24365,,,,,2619-001,6,,,,
24366,,,,,2618-006,2,,,,
24367,,,,,2618-006,3,,,,
24368,,,,,2618-003,4,,,,
24369,,,,,2618-001,5,,,,
24370,,,,,2618-001,6,,,,
24371,,,,,2618-001,7,,,,
24372,,,,,2615-001,6,,,,
24373,,,,,2614-004,4,,,,
24374,,,,,2613-001,7,,,,
24375,,,,,2613-001,8,,,,
24376,,,,,2609-001,6,,,,
24377,,,,,2607-001,13,,,,
24378,,,,,2607-001,14,,,,
24379,,,,,2607-001,15,,,,
24380,,,,,2607-001,16,,,,
24381,,,,,2605-004,2,0605-001,2,0605-001-001,2
24382,,,,,2605-004,4,0605-001,4,0605-001-001,4
24383,,,,,2605-001,8,0606-001,7,0606-001-001,7
24384,,,,,2604-003,1,0604-001,1,0604-001-001,1
24385,,,,,2602-004,2,0601-001,2,0601-001-001,2
24386,,,,,2602-004,3,0601-001,3,0601-001-001,3
24387,,,,,2599-001,4,0597-001,4,0597-001-001,4
24388,,,,,2598-003,2,0595-001,2,0595-001-001,2
24389,,,,,2597-001,5,,,,
24390,,,,,2596-001,3,0593-001,2,0593-001-001,2
