sdd_hhid,foodbev,alctob,foodIN,foodOUT,utilities,clothing,hhexpenses,health,transport,communic,recreat,educa,other,expm,fisherb4c4,foodbevR,alctobR,foodINR,foodOUTR,utilitiesR,clothingR,hhexpensesR,healthR,transportR,communicR,recreatR,educaR,otherR,expmR,region,quarter,urban,area,mainland,hhsize,adulteq
0739-001-001,2150200,0,2150200,0,14000,175000,37000,0,54000,72000,0,77200,372500,2776900,1.01817429065704,2111819.25,0,2111819.25,0,13750.1015625,171876.265625,36339.5546875,0,53036.10546875,70714.8046875,0,75821.9921875,365850.90625,2727332.75,20,Oct-Dec 2019,Rural,Rural,Mainland,4,3.840000033378601
0740-001-001,2095600,0,1835600,260000,26000,143000,54000,375000,0,144000,0,50200,66000,2810800,1.01817429065704,2058193.75,0,1802834.75,255359.03125,25535.90234375,140447.46875,53036.10546875,368306.28125,0,141429.609375,0,49303.9375,64821.90625,2760627.5,20,Oct-Dec 2019,Rural,Rural,Mainland,11,7.680000007152557
0740-003-001,1939600,0,1939600,0,5200,171000,24000,615000,360000,48000,0,0,296500,3288300,1.03654038906097,1871224.75,0,1871224.75,0,5016.6884765625,164971.859375,23153.9453125,593319.875,347309.1875,46307.890625,0,0,286047.71875,3172380,20,Oct-Dec 2019,Urban,Rest of urban,Mainland,6,4.040000021457672
0741-001-001,1558916.625,0,1558916.625,0,12800,253000,62000,65000,0,0,0,37500,36000,1772216.625,1.01817429065704,1531090.125,0,1531090.125,0,12571.521484375,248483.984375,60893.30859375,63839.7578125,0,0,0,36830.62890625,35357.40234375,1740582.75,20,Oct-Dec 2019,Rural,Rural,Mainland,7,5.479999989271164
0741-001-004,1151091,0,1047090.9375,104000,5200,43000,97000,0,0,24000,0,0,102000,1379291,1.01817429065704,1130544.125,0,1028400.5,102143.609375,5107.1806640625,42232.45703125,95268.5625,0,0,23571.603515625,0,0,100179.3125,1354670.875,20,Oct-Dec 2019,Rural,Rural,Mainland,3,2.280000001192093
0742-001-001,3262783.25,0,3262783.25,0,34400,195000,48000,0,0,120000,0,145700,96000,3706883.25,1.01817429065704,3204543,0,3204543,0,33785.96484375,191519.265625,47143.20703125,0,0,117858.015625,0,143099.265625,94286.4140625,3640715.75,20,Oct-Dec 2019,Rural,Rural,Mainland,9,7.840000033378601
0742-006-001,3390400,0,3234400,156000,254000,325000,57000,254000,520000,96000,0,450000,486000,5507400,1.01817429065704,3329881.75,0,3176666.25,153215.421875,249466.125,319198.78125,55982.55859375,249466.125,510718.0625,94286.4140625,0,441967.5625,477324.96875,5409093.5,20,Oct-Dec 2019,Rural,Rural,Mainland,5,3.240000009536743
0742-006-003,2971800,0,2971800,0,784400,465000,120500,0,2496000,288000,0,508500,531000,7700200,1.03654038906097,2867037.25,0,2867037.25,0,756748.125,448607.6875,116252.1015625,0,2408010.25,277847.34375,0,490574.21875,512281.0625,7428750.5,19,Oct-Dec 2019,Urban,Rest of urban,Mainland,9,8.600000023841858
0743-001-001,2743216.75,0,2431216.75,312000,405600,770000,105000,305500,600000,144000,0,75000,356000,4734317,0.972517251968384,2820738.5,0,2499921.5,320816.9375,417062,791759.75,107967.234375,314133.25,616955.625,148069.359375,0,77119.453125,366060.34375,4868106,18,Apr-Jun 2019,Rural,Rural,Mainland,7,4.799999982118607
0743-001-002,1425450,0,1009450,416000,6000,395000,59000,28600,0,96000,0,0,60000,1675050,0.972517251968384,1465732.375,0,1037976.4375,427755.90625,6169.55615234375,406162.46875,60667.3046875,29408.21875,0,98712.8984375,0,0,61695.5625,1722385.875,25,Apr-Jun 2019,Rural,Rural,Mainland,3,2.280000001192093
0744-001-001,2143266.75,0,2143266.75,0,5200,147000,24000,0,0,24000,0,61300,270000,2527766.75,1.01817429065704,2105009.75,0,2105009.75,0,5107.1806640625,144376.0625,23571.603515625,0,0,23571.603515625,0,60205.80078125,265180.53125,2482646.5,20,Oct-Dec 2019,Rural,Rural,Mainland,4,3.199999988079071
0744-003-001,638800,0,638800,0,354000,80000,6000,0,52000,66000,0,0,90000,1206800,0.989414274692535,645634.5,0,645634.5,0,357787.4375,80855.921875,6064.19384765625,0,52556.34765625,66706.1328125,0,0,90962.90625,1219711.5,2,Jan-Mar 2019,Urban,Rest of urban,Mainland,2,1.8799999952316284
0744-005-002,2703257.25,0,2703257.25,0,39600,276000,36000,182000,312000,0,0,54700,85200,3412757.25,1.01817429065704,2655004.5,0,2655004.5,0,38893.14453125,271073.4375,35357.40234375,178751.328125,306430.84375,0,0,53723.61328125,83679.1875,3351840,20,Oct-Dec 2019,Rural,Rural,Mainland,7,4.9200000166893005
0745-001-001,2449200,0,2449200,0,5200,574000,32500,0,42000,48000,0,228500,316000,3121400,1.01817429065704,2405482,0,2405482,0,5107.1806640625,563754.1875,31919.87890625,0,41250.3046875,47143.20703125,0,224421.296875,310359.4375,3065683.5,20,Oct-Dec 2019,Rural,Rural,Mainland,11,9.400000035762787
0746-001-001,3253312.5,0,3253312.5,0,0,170000,24000,0,0,18000,0,73300,88800,3457412.5,1.01817429065704,3195241.25,0,3195241.25,0,0,166965.515625,23571.603515625,0,0,17678.701171875,0,71991.6015625,87214.9296875,3395698,20,Oct-Dec 2019,Rural,Rural,Mainland,9,6.240000009536743
0747-001-001,3650400,0,2610400,1040000,15600,389000,51000,0,780000,300000,0,102000,151200,5050200,1.01817429065704,3585240.75,0,2563804.75,1021436.125,15321.5419921875,382056.40625,50089.65625,0,766077.0625,294645.03125,0,100179.3125,148501.09375,4960054.5,20,Oct-Dec 2019,Rural,Rural,Mainland,5,4.199999988079071
0748-001-001,5370300,416000,2666300,3120000,10400,166000,72000,1430000,156000,24000,0,44000,90000,7612700,1.01817429065704,5274441,408574.4375,2618706.75,3064308.25,10214.361328125,163036.921875,70714.8046875,1404474.625,153215.421875,23571.603515625,0,43214.60546875,88393.5078125,7476814,20,Oct-Dec 2019,Rural,Rural,Mainland,7,5.800000011920929
0748-006-001,2297218.25,0,2297218.25,0,5200,222500,35000,110500,0,0,0,111500,258000,2817418.25,1.01817429065704,2256213.25,0,2256213.25,0,5107.1806640625,218528.40625,34375.25390625,108527.5859375,0,0,0,109509.734375,253394.734375,2767127.75,20,Oct-Dec 2019,Rural,Rural,Mainland,9,6.600000083446503
0749-001-001,3825000,0,3825000,0,192000,735000,96000,0,1444000,72000,0,874800,500400,7004200,0.842694699764252,4539010.5,0,4539010.5,0,227840.515625,872202,113920.2578125,0,1713550.625,85440.1953125,0,1038098.375,593809.375,8311669.5,25,Apr-Jun 2019,Urban,Rest of urban,Mainland,5,4.2799999713897705
0749-002-001,2022800,0,1112800,910000,77200,52000,14600,143000,0,42000,0,15000,79200,2393800,0.842694699764252,2400394.75,0,1320525.75,1079869.125,91610.875,61706.80859375,17325.373046875,169693.71875,0,49840.11328125,0,17800.041015625,93984.21875,2840649.25,25,Apr-Jun 2019,Urban,Rest of urban,Mainland,2,1.5199999809265137
0749-003-001,3224371.5,0,1586371.375,1638000,108000,115000,4000,13000,24000,120000,0,50000,48000,3591371.5,0.972517251968384,3315490.25,0,1631201.25,1684288.875,111052.015625,118249.828125,4113.03759765625,13367.3720703125,24678.224609375,123391.125,0,51412.96875,49356.44921875,3692861.5,25,Apr-Jun 2019,Rural,Rural,Mainland,5,4.239999979734421
0750-001-001,3192800,0,1996800,1196000,50000,200000,24000,293000,104000,60000,0,0,76800,3800600,0.972517251968384,3283026.5,0,2053228.375,1229798.25,51412.96875,205651.875,24678.224609375,301280,106938.9765625,61695.5625,0,0,78970.3203125,3908002.75,25,Apr-Jun 2019,Rural,Rural,Mainland,4,2.759999990463257
0751-001-001,1563120,0,1563120,0,5200,322500,71000,0,0,120000,0,30000,48000,1837320,0.972517251968384,1607292.875,0,1607292.875,0,5346.94873046875,331613.65625,73006.4140625,0,0,123391.125,0,30847.78125,49356.44921875,1889241.5,25,Apr-Jun 2019,Rural,Rural,Mainland,5,5.1600000858306885
0751-001-002,3497000,0,1053000,2444000,293200,121000,48000,156000,0,360000,0,140000,286800,4781000,0.969407081604004,3607359.75,0,1086231,2521128.75,302452.90625,124818.5625,49514.80078125,160923.109375,0,371361.03125,0,144418.171875,295850.9375,4931880.5,25,Jul-Sep 2019,Rural,Rural,Mainland,8,5.599999964237213
0751-001-009,3322366.5,0,1502366.625,1820000,257200,58500,9800,65000,0,114000,0,0,49200,3817566.5,0.969407081604004,3427215,0,1549778.875,1877436.25,265316.8125,60346.1640625,10109.2724609375,67051.296875,0,117597.65625,0,0,50752.671875,3938042.75,25,Jul-Sep 2019,Rural,Rural,Mainland,3,2.280000001192093
0752-001-001,6107771,130000,6237771,0,5200,325000,120000,0,72000,0,0,93000,102000,6629971,0.972517251968384,6280373,133673.71875,6414046.5,0,5346.94873046875,334184.3125,123391.125,0,74034.6796875,0,0,95628.125,104882.4609375,6817330,19,Apr-Jun 2019,Rural,Rural,Mainland,24,16.839999943971634
0752-004-001,12997063,0,12945063,52000,15600,542000,138500,58500,4140000,120000,0,141100,368000,17978764,0.972517251968384,13364352,0,13310883,53469.48828125,16040.8466796875,557316.5625,142413.921875,60153.17578125,4256994,123391.125,0,145087.40625,378399.46875,18486832,19,Apr-Jun 2019,Rural,Rural,Mainland,22,14.880000054836273
0752-004-004,1089400,0,1089400,0,324000,235000,200000,0,10400,240000,0,0,89200,1953000,0.842694699764252,1292757.625,0,1292757.625,0,384480.875,278867.3125,237333.875,0,12341.361328125,284800.65625,0,0,105850.90625,2317565.25,19,Apr-Jun 2019,Urban,Rest of urban,Mainland,2,1.8799999952316284
0752-004-005,7312723,0,7312723,0,5200,110000,73600,351000,1352000,12000,2000,50000,124800,9283323,0.969407081604004,7543500.5,0,7543500.5,0,5364.103515625,113471.421875,75922.6953125,362077,1394666.875,12378.7001953125,2063.11669921875,51577.91796875,128738.484375,9576290,19,Jul-Sep 2019,Rural,Rural,Mainland,12,9.679999977350235
0752-021-001,1557967.25,52000,1609967.25,0,5200,145500,38000,73000,520000,0,0,36000,152000,2434167.25,1.01817429065704,1530157.75,51071.8046875,1581229.5,0,5107.1806640625,142902.84375,37321.703125,71696.9609375,510718.0625,0,0,35357.40234375,149286.8125,2390717.75,19,Oct-Dec 2019,Rural,Rural,Mainland,7,5.080000013113022
0753-001-001,2558400,0,2246400,312000,5200,76000,29200,14300,650000,180000,0,55000,0,3492100,0.972517251968384,2630698.75,0,2309882,320816.9375,5346.94873046875,78147.7109375,30025.173828125,14704.109375,668368.625,185086.6875,0,56554.265625,0,3590784.75,21,Apr-Jun 2019,Rural,Rural,Mainland,4,3.2799999713897705
0754-001-001,8491600,0,6671600,1820000,58400,300000,59000,0,156000,120000,0,415000,144000,9444000,0.972517251968384,8731567,0,6860135.5,1871432.125,60050.34765625,308477.8125,60667.3046875,0,160408.46875,123391.125,0,426727.65625,148069.359375,9710882,21,Apr-Jun 2019,Rural,Rural,Mainland,9,7.679999977350235
0755-001-001,6708914.5,0,6708914.5,0,5200,175000,7000,0,260000,120000,0,58000,132000,7291114.5,0.972517251968384,6898504.5,0,6898504.5,0,5346.94873046875,179945.390625,7197.81591796875,0,267347.4375,123391.125,0,59639.04296875,135730.234375,7497157,21,Apr-Jun 2019,Rural,Rural,Mainland,7,6.200000047683716
0756-001-001,3224000,0,3224000,0,149200,115000,36000,1424000,0,360000,0,725000,96000,6014200,0.972517251968384,3315108.25,0,3315108.25,0,153416.296875,118249.828125,37017.33984375,1464241.375,0,370173.375,0,745488.0625,98712.8984375,6184157.5,21,Apr-Jun 2019,Rural,Rural,Mainland,11,8.920000046491623
0756-001-003,2561000,0,2425800,135200,144400,136000,38400,560500,0,24000,0,0,258000,3586300,0.972517251968384,2633372.25,0,2494351.75,139020.671875,148480.65625,139843.28125,39485.16015625,576339.375,0,24678.224609375,0,0,265290.9375,3687646.75,21,Apr-Jun 2019,Rural,Rural,Mainland,4,2.800000011920929
0757-001-001,3715400,0,2103400,1612000,120400,185000,71000,2821500,264000,360000,0,266000,84000,7702300,0.972517251968384,3820395,0,2162840.75,1657554.125,123802.4296875,190227.984375,73006.4140625,2901234,271460.46875,370173.375,0,273517,86373.7890625,7919962.5,21,Apr-Jun 2019,Rural,Rural,Mainland,7,5.359999984502792
0758-001-001,3292016,0,2964416,327600,5200,327000,222000,1104000,1918400,379200,0,43000,168000,7131816,0.972517251968384,3385046.5,0,3048188.5,336857.78125,5346.94873046875,336240.8125,228273.578125,1135198.375,1972612.875,389915.96875,0,44215.15234375,172747.578125,7333357,21,Apr-Jun 2019,Rural,Rural,Mainland,7,6.759999990463257
0759-001-001,2628600,0,2628600,0,77200,415000,86000,520000,2739600,72000,0,67000,48000,6238400,0.972517251968384,2702882.75,0,2702882.75,0,79381.625,426727.65625,88430.3046875,534694.875,2817019.5,74034.6796875,0,68893.3828125,49356.44921875,6414693.5,21,Apr-Jun 2019,Rural,Rural,Mainland,7,5.0799999833106995
0761-001-001,2054000,0,2054000,0,56000,288000,0,0,234000,24000,0,50000,57600,2475600,1.23019433021545,1669654.875,0,1669654.875,0,45521.26171875,234109.359375,0,0,190213.84375,19509.11328125,0,40643.984375,46821.87109375,2012365,51,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,5,3.479999989271164
0762-001-001,4810000,0,4810000,0,125200,8000,50000,0,145600,120000,0,34000,246000,5530800,0.590558052062988,8144838.5,0,8144838.5,0,212002.859375,13546.5087890625,84665.6796875,0,246546.46875,203197.640625,0,57572.6640625,416555.15625,9365379,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,8,6.639999985694885
0767-001-001,1300000,0,0,1300000,0,210000,0,0,0,84000,0,0,114000,1498000,0.590558052062988,2201307.75,0,0,2201307.75,0,355595.875,0,0,0,142238.34375,0,0,193037.75,2536583.75,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,4,2.759999990463257
0768-001-001,5995600,0,3863600,2132000,130400,210000,0,130000,156000,60000,0,0,174000,6646000,0.590558052062988,10152431,0,6542286.5,3610144.75,220808.09375,355595.875,0,220130.765625,264156.9375,101598.8203125,0,0,294636.5625,11253762,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,6,4.560000032186508
0768-001-002,3404700,0,3404700,0,826400,565000,160000,0,984000,240000,120000,350000,392000,6477100,0.590558052062988,5765225,0,5765225,0,1399354.375,956722.1875,270930.1875,0,1666220.625,406395.28125,203197.640625,592659.75,663778.9375,10967762,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,11,8.479999989271164
0768-001-004,2576670.25,0,2576670.25,0,60000,155000,24000,65000,0,0,0,0,132000,2857670.25,0.590558052062988,4363111,0,4363111,0,101598.8203125,262463.625,40639.52734375,110065.3828125,0,0,0,0,223517.40625,4838932,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,4,2.6800000071525574
0768-001-011,1242800,0,1242800,0,5200,38500,0,58500,0,0,1300,0,60000,1367800,0.590558052062988,2104450.25,0,2104450.25,0,8805.23046875,65192.57421875,0,99058.84375,0,0,2201.3076171875,0,101598.8203125,2316114.5,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,3,2.280000001192093
0769-001-001,2483000,0,2405000,78000,144000,660000,300000,32500,0,72000,0,30000,324000,3385500,0.590558052062988,4204497.5,0,4072419.25,132078.46875,243837.15625,1117587,507994.09375,55032.69140625,0,121918.578125,0,50799.41015625,548633.625,5732713.5,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,6,3.7999999821186066
0770-001-001,1853800,0,1853800,0,680000,337000,25000,0,520000,180000,0,50000,156000,3464800,1.23019433021545,1506916.375,0,1506916.375,0,552758.1875,273940.46875,20321.9921875,0,422697.4375,146318.34375,0,40643.984375,126809.234375,2816465.5,51,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,4,2.919999986886978
0771-001-001,5198876,0,3883275.75,1315600,365200,800000,0,39000,0,120000,0,175000,114000,6012076,0.590558052062988,8803328,0,6575604,2227723.5,618398.125,1354650.875,0,66039.234375,0,203197.640625,0,296329.875,193037.75,10180330,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,11,8.599999964237213
0772-001-002,1422200,0,1240200,182000,6000,104000,0,0,0,60000,0,0,33600,1521800,0.590558052062988,2408230.75,0,2100047.5,308183.09375,10159.8818359375,176104.625,0,0,0,101598.8203125,0,0,56895.33984375,2576884.75,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,3,2.280000001192093
0772-002-001,1820000,0,0,1820000,282000,110000,30000,25000,0,0,0,40000,66000,2263000,0.590558052062988,3081830.75,0,0,3081830.75,477514.4375,186264.5,50799.41015625,42332.83984375,0,0,0,67732.546875,111758.703125,3831968.75,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,3,1.9200000166893005
0772-002-003,1817400,0,1817400,0,16400,187000,0,260000,1040000,0,0,40000,162000,3335800,1.23019433021545,1477327.625,0,1477327.625,0,13331.2275390625,152008.5,0,211348.71875,845394.875,0,0,32515.1875,131686.515625,2711604,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,4,2.8400000035762787
0772-002-004,1599000,0,1599000,0,185200,241000,0,240500,52000,36000,0,70000,332400,2515100,0.590558052062988,2707608.5,0,2707608.5,0,313601.6875,408088.59375,0,407241.9375,88052.3125,60959.2890625,0,118531.953125,562857.4375,4258853,53,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,5,3.240000009536743
0773-001-001,3364333.5,0,3364333.5,0,60400,87000,56000,39000,0,24000,0,134000,162000,3839733.5,0.590558052062988,5696872,0,5696872,0,102276.140625,147318.28125,94825.5625,66039.234375,0,40639.52734375,0,226904.03125,274316.8125,6501873,51,Jul-Sep 2019,Rural,Zanzibar,Zanzibar,5,4.519999980926514
0773-001-003,2078905.25,0,2078905.25,0,120000,0,220000,52000,268000,60000,0,0,92400,2891305.25,1.23019433021545,1689899.875,0,1689899.875,0,97545.5625,0,178833.53125,42269.74609375,217851.765625,48772.78125,0,0,75110.0859375,2350283.25,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,2,1.8799999952316284
0775-001-001,3807700,0,3625700,182000,615600,141000,0,0,156000,180000,0,175000,36000,4970300,1.03328680992126,3685037,0,3508900,176136.96875,595768.75,136457.75,0,0,150974.546875,174201.390625,0,169362.46875,34840.27734375,4810184.5,52,Jan-Mar 2019,Rural,Zanzibar,Zanzibar,6,4.360000044107437
0776-001-001,8194333.5,0,6343133.5,1851200,305200,605000,0,52000,156000,60000,0,116400,130800,9014734,1.03328680992126,7930357,0,6138792.5,1791564.5,295368.125,585510.25,0,50324.84765625,150974.546875,58067.12890625,0,112650.234375,126586.34375,8724329,52,Jan-Mar 2019,Rural,Zanzibar,Zanzibar,10,8.360000014305115
0776-001-005,1123200,0,1123200,0,36000,137000,0,156000,0,24000,0,0,14400,1353600,1.03328680992126,1087016.625,0,1087016.625,0,34840.27734375,132586.609375,0,150974.546875,0,23226.8515625,0,0,13936.111328125,1309994.5,52,Jan-Mar 2019,Rural,Zanzibar,Zanzibar,3,1.7599999904632568
0777-001-001,3533400,0,3533400,0,17200,236000,0,26000,156000,84000,0,20000,58800,3895400,1.03328680992126,3419573.25,0,3419573.25,0,16645.91015625,228397.375,0,25162.423828125,150974.546875,81293.984375,0,19355.7109375,56905.7890625,3769911.75,52,Jan-Mar 2019,Rural,Zanzibar,Zanzibar,6,3.7999999821186066
0778-001-001,3848000,0,3848000,0,958400,440000,30000,585000,364000,180000,0,41000,198000,6204400,1.23019433021545,3127961,0,3127961,0,779063.875,357667.0625,24386.390625,475534.625,295888.21875,146318.34375,0,33328.06640625,160950.1875,5043431,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,7,5.599999964237213
0780-001-001,2927740.5,0,2927740.5,0,710800,62000,0,46800,343200,24000,0,59000,84000,4195540.5,1.23019433021545,2379900.75,0,2379900.75,0,577794.875,50398.54296875,0,38042.76953125,278980.3125,19509.11328125,0,47959.90234375,68281.8984375,3410469.75,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,7,5.800000041723251
0781-001-001,3328000,0,2288000,1040000,442400,490000,130000,0,0,240000,0,100000,132000,4372400,1.23019433021545,2705263.75,0,1859868.75,845394.875,359617.96875,398311.0625,105674.359375,0,0,195091.125,0,81287.96875,107300.1171875,3554235.25,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,6,5.03999999165535
0783-001-001,1903270.25,0,1903270.25,0,60000,70000,50000,221000,0,12000,1000,140000,78000,2465270.25,1.23019433021545,1547129.75,0,1547129.75,0,48772.78125,56901.578125,40643.984375,179646.40625,0,9754.556640625,812.87969970703125,113803.15625,63404.6171875,2003968.125,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,5,4.199999988079071
0783-001-004,1462535.125,0,1462535.125,0,31200,28000,50000,104000,0,48000,0,0,94800,1790535.125,1.23019433021545,1188865.125,0,1188865.125,0,25361.84765625,22760.630859375,40643.984375,84539.4921875,0,39018.2265625,0,0,77060.9921875,1455489.625,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,3,2.280000001192093
0783-001-006,2100800,0,2100800,0,10400,195000,0,0,240000,120000,0,0,186000,2657200,1.23019433021545,1707697.625,0,1707697.625,0,8453.94921875,158511.546875,0,0,195091.125,97545.5625,0,0,151195.625,2159984,52,Oct-Dec 2019,Rural,Zanzibar,Zanzibar,2,1.8799999952316284
0785-001-001,2990000,0,2626000,364000,741600,70000,0,65000,312000,120000,0,80000,162000,4470600,1.03328680992126,2893678.75,0,2541404.75,352273.9375,717709.75,67744.984375,0,62906.05859375,301949.09375,116134.2578125,0,77422.84375,156781.25,4326582,53,Jan-Mar 2019,Rural,Zanzibar,Zanzibar,6,4.960000038146973
